Lactobacillus oris	Cellulophaga algicola
Lactobacillus oris	Porphyromonas asaccharolytica
Lactobacillus oris	Flavobacterium johnsoniae
Lactobacillus oris	Croceibacter atlanticus
Lactobacillus oris	Bacteroides plebeius
Lactobacillus oris	unidentified eubacterium
Lactobacillus oris	Leeuwenhoekiella blandensis
Lactobacillus oris	Paludibacter propionicigenes
Lactobacillus oris	Bacteroides sp.
Lactobacillus oris	Runella slithyformis
Lactobacillus oris	Bacteroides stercoris
Lactobacillus oris	Bacteroides uniformis
Lactobacillus oris	Alistipes sp.
Lactobacillus oris	Bacteroides sp.
Lactobacillus oris	Prevotella tannerae
Lactobacillus oris	Alistipes shahii
Lactobacillus oris	Porphyromonas endodontalis
Lactobacillus oris	Odoribacter splanchnicus
Lactobacillus oris	Bacteroides coprocola
Leuconostoc mesenteroides	Fusobacterium mortiferum
Leuconostoc mesenteroides	Enterobacter aerogenes
Leuconostoc mesenteroides	Prevotella sp.
Leuconostoc mesenteroides	Neisseria cinerea
Leuconostoc mesenteroides	Cyclobacterium marinum
Leuconostoc mesenteroides	Prevotella ruminicola
Leuconostoc mesenteroides	Bacteroides helcogenes
Leuconostoc mesenteroides	Bacteroides intestinalis
Leuconostoc mesenteroides	Prevotella multisaccharivorax
Leuconostoc mesenteroides	Capnocytophaga sp.
Leuconostoc mesenteroides	Bacteroides clarus
Leuconostoc mesenteroides	Parabacteroides sp.
Leuconostoc mesenteroides	Prevotella bivia
Leuconostoc mesenteroides	Bacteroides fluxus
Leuconostoc mesenteroides	Fusobacterium varium
Leuconostoc mesenteroides	Prevotella marshii
Leuconostoc mesenteroides	Haliscomenobacter hydrossis
Leuconostoc mesenteroides	Prevotella buccae
Leuconostoc mesenteroides	Candidatus Liberibacter
Leuconostoc mesenteroides	Prevotella buccalis
Leuconostoc mesenteroides	Bacteroides coprophilus
Leuconostoc mesenteroides	Candidatus Azobacteroides
Leuconostoc mesenteroides	Capnocytophaga sp.
Leuconostoc mesenteroides	Bacteroides sp.
Leuconostoc mesenteroides	Prevotella oris
Leuconostoc mesenteroides	Prevotella pallens
Leuconostoc mesenteroides	Bacteroides finegoldii
Leuconostoc mesenteroides	Tannerella forsythia
